"productId","date","price"
"PID1",2022-03-29,290.98729581945
"PID1",2022-03-30,290.98729581945
"PID1",2022-03-31,290.98729581945
"PID1",2022-04-01,290.98729581945
"PID1",2022-04-02,290.98729581945
"PID1",2022-04-03,290.98729581945
"PID1",2022-04-04,290.98729581945
"PID1",2022-04-05,290.98729581945
"PID1",2022-04-06,290.98729581945
"PID1",2022-04-07,290.98729581945
"PID1",2022-04-08,290.98729581945
"PID1",2022-04-09,290.98729581945
"PID1",2022-04-10,290.98729581945
"PID1",2022-04-11,290.98729581945
"PID1",2022-04-12,290.98729581945
"PID1",2022-04-13,290.98729581945
"PID1",2022-04-14,290.98729581945
"PID1",2022-04-15,290.98729581945
"PID1",2022-04-16,290.98729581945
"PID1",2022-04-17,290.98729581945
"PID1",2022-04-18,290.98729581945
"PID1",2022-04-19,290.98729581945
"PID1",2022-04-20,290.98729581945
"PID1",2022-04-21,290.98729581945
"PID1",2022-04-22,290.98729581945
"PID1",2022-04-23,290.98729581945
"PID1",2022-04-24,290.98729581945
"PID1",2022-04-25,290.98729581945
"PID1",2022-04-26,290.98729581945
"PID1",2022-04-27,290.98729581945
"PID1",2022-04-28,290.98729581945
"PID1",2022-04-29,290.98729581945
"PID1",2022-04-30,290.98729581945
"PID1",2022-05-01,290.98729581945
"PID1",2022-05-02,290.98729581945
"PID1",2022-05-03,290.98729581945
"PID1",2022-05-04,290.98729581945
"PID1",2022-05-05,290.98729581945
"PID1",2022-05-06,290.98729581945
"PID1",2022-05-07,290.98729581945
"PID1",2022-05-08,290.98729581945
"PID1",2022-05-09,290.98729581945
"PID1",2022-05-10,290.98729581945
"PID1",2022-05-11,290.98729581945
"PID1",2022-05-12,290.98729581945
"PID1",2022-05-13,290.98729581945
"PID1",2022-05-14,290.98729581945
"PID1",2022-05-15,290.98729581945
"PID1",2022-05-16,290.98729581945
"PID1",2022-05-17,290.98729581945
"PID1",2022-05-18,290.98729581945
"PID1",2022-05-19,290.98729581945
"PID1",2022-05-20,290.98729581945
"PID1",2022-05-21,290.98729581945
"PID1",2022-05-22,290.98729581945
"PID1",2022-05-23,290.98729581945
"PID1",2022-05-24,290.98729581945
"PID1",2022-05-25,290.98729581945
"PID1",2022-05-26,290.98729581945
"PID1",2022-05-27,290.98729581945
"PID1",2022-05-28,290.98729581945
"PID1",2022-05-29,290.98729581945
"PID1",2022-05-30,290.98729581945
"PID1",2022-05-31,290.98729581945
"PID1",2022-06-01,290.98729581945
"PID1",2022-06-02,290.98729581945
"PID1",2022-06-03,290.98729581945
"PID1",2022-06-04,290.98729581945
"PID1",2022-06-05,290.98729581945
"PID1",2022-06-06,290.98729581945
"PID1",2022-06-07,290.98729581945
"PID1",2022-06-08,290.98729581945
"PID1",2022-06-09,290.98729581945
"PID1",2022-06-10,290.98729581945
"PID1",2022-06-11,290.98729581945
"PID1",2022-06-12,290.98729581945
"PID1",2022-06-13,290.98729581945
"PID1",2022-06-14,290.98729581945
"PID1",2022-06-15,290.98729581945
"PID1",2022-06-16,290.98729581945
"PID1",2022-06-17,290.98729581945
"PID1",2022-06-18,290.98729581945
"PID1",2022-06-19,290.98729581945
"PID1",2022-06-20,290.98729581945
"PID1",2022-06-21,290.98729581945
"PID1",2022-06-22,290.98729581945
"PID1",2022-06-23,290.98729581945
"PID1",2022-06-24,290.98729581945
"PID1",2022-06-25,290.98729581945
"PID1",2022-06-26,290.98729581945
"PID1",2022-06-27,290.98729581945
"PID1",2022-06-28,290.98729581945
"PID1",2022-06-29,290.98729581945
"PID1",2022-06-30,290.98729581945
"PID1",2022-07-01,290.98729581945
"PID1",2022-07-02,290.98729581945
"PID1",2022-07-03,290.98729581945
"PID1",2022-07-04,290.98729581945
"PID1",2022-07-05,290.98729581945
"PID1",2022-07-06,290.98729581945
"PID1",2022-07-07,290.98729581945
"PID1",2022-07-08,290.98729581945
"PID1",2022-07-09,290.98729581945
"PID1",2022-07-10,290.98729581945
"PID1",2022-07-11,290.98729581945
"PID1",2022-07-12,290.98729581945
"PID1",2022-07-13,290.98729581945
"PID1",2022-07-14,290.98729581945
"PID1",2022-07-15,290.98729581945
"PID1",2022-07-16,290.98729581945
"PID1",2022-07-17,290.98729581945
"PID1",2022-07-18,290.98729581945
"PID1",2022-07-19,290.98729581945
"PID1",2022-07-20,290.98729581945
"PID1",2022-07-21,290.98729581945
"PID1",2022-07-22,290.98729581945
"PID1",2022-07-23,290.98729581945
"PID1",2022-07-24,290.98729581945
"PID1",2022-07-25,290.98729581945
"PID1",2022-07-26,290.98729581945
"PID1",2022-07-27,290.98729581945
"PID1",2022-07-28,290.98729581945
"PID1",2022-07-29,290.98729581945
"PID1",2022-07-30,290.98729581945
"PID1",2022-07-31,290.98729581945
"PID1",2022-08-01,290.98729581945
"PID1",2022-08-02,290.98729581945
"PID1",2022-08-03,290.98729581945
"PID1",2022-08-04,290.98729581945
"PID1",2022-08-05,290.98729581945
"PID1",2022-08-06,290.98729581945
"PID1",2022-08-07,290.98729581945
"PID1",2022-08-08,290.98729581945
"PID1",2022-08-09,290.98729581945
"PID1",2022-08-10,290.98729581945
"PID1",2022-08-11,290.98729581945
"PID1",2022-08-12,290.98729581945
"PID1",2022-08-13,290.98729581945
"PID1",2022-08-14,290.98729581945
"PID1",2022-08-15,290.98729581945
"PID1",2022-08-16,290.98729581945
"PID1",2022-08-17,290.98729581945
"PID1",2022-08-18,290.98729581945
"PID1",2022-08-19,290.98729581945
"PID1",2022-08-20,290.98729581945
"PID1",2022-08-21,290.98729581945
"PID1",2022-08-22,290.98729581945
"PID1",2022-08-23,290.98729581945
"PID1",2022-08-24,290.98729581945
"PID1",2022-08-25,290.98729581945
"PID1",2022-08-26,290.98729581945
"PID1",2022-08-27,290.98729581945
"PID1",2022-08-28,290.98729581945
"PID1",2022-08-29,290.98729581945
"PID1",2022-08-30,290.98729581945
"PID1",2022-08-31,290.98729581945
"PID1",2022-09-01,290.98729581945
"PID1",2022-09-02,290.98729581945
"PID1",2022-09-03,290.98729581945
"PID1",2022-09-04,290.98729581945
"PID1",2022-09-05,290.98729581945
"PID1",2022-09-06,290.98729581945
"PID1",2022-09-07,290.98729581945
"PID1",2022-09-08,290.98729581945
"PID1",2022-09-09,290.98729581945
"PID1",2022-09-10,290.98729581945
"PID1",2022-09-11,290.98729581945
"PID1",2022-09-12,290.98729581945
"PID1",2022-09-13,290.98729581945
"PID1",2022-09-14,290.98729581945
"PID1",2022-09-15,290.98729581945
"PID1",2022-09-16,290.98729581945
"PID1",2022-09-17,290.98729581945
"PID1",2022-09-18,290.98729581945
"PID1",2022-09-19,290.98729581945
"PID1",2022-09-20,290.98729581945
"PID1",2022-09-21,290.98729581945
"PID1",2022-09-22,290.98729581945
"PID1",2022-09-23,290.98729581945
"PID1",2022-09-24,290.98729581945
"PID1",2022-09-25,290.98729581945
"PID1",2022-09-26,290.98729581945
"PID1",2022-09-27,290.98729581945
"PID1",2022-09-28,290.98729581945
"PID1",2022-09-29,290.98729581945
"PID1",2022-09-30,290.98729581945
"PID1",2022-10-01,290.98729581945
"PID1",2022-10-02,290.98729581945
"PID1",2022-10-03,290.98729581945
"PID1",2022-10-04,290.98729581945
"PID1",2022-10-05,290.98729581945
"PID1",2022-10-06,290.98729581945
"PID1",2022-10-07,290.98729581945
"PID1",2022-10-08,290.98729581945
"PID1",2022-10-09,290.98729581945
"PID1",2022-10-10,290.98729581945
"PID1",2022-10-11,290.98729581945
"PID1",2022-10-12,290.98729581945
"PID1",2022-10-13,290.98729581945
"PID1",2022-10-14,290.98729581945
"PID1",2022-10-15,290.98729581945
"PID1",2022-10-16,290.98729581945
"PID1",2022-10-17,290.98729581945
"PID1",2022-10-18,290.98729581945
"PID1",2022-10-19,290.98729581945
"PID1",2022-10-20,290.98729581945
"PID1",2022-10-21,290.98729581945
"PID1",2022-10-22,290.98729581945
"PID1",2022-10-23,290.98729581945
"PID1",2022-10-24,290.98729581945
"PID1",2022-10-25,290.98729581945
"PID1",2022-10-26,290.98729581945
"PID1",2022-10-27,290.98729581945
"PID1",2022-10-28,290.98729581945
"PID1",2022-10-29,290.98729581945
"PID1",2022-10-30,290.98729581945
"PID1",2022-10-31,290.98729581945
"PID1",2022-11-01,290.98729581945
"PID1",2022-11-02,290.98729581945
"PID1",2022-11-03,290.98729581945
"PID1",2022-11-04,290.98729581945
"PID1",2022-11-05,290.98729581945
"PID1",2022-11-06,290.98729581945
"PID1",2022-11-07,290.98729581945
"PID1",2022-11-08,290.98729581945
"PID1",2022-11-09,290.98729581945
"PID1",2022-11-10,290.98729581945
"PID1",2022-11-11,290.98729581945
"PID1",2022-11-12,290.98729581945
"PID1",2022-11-13,290.98729581945
"PID1",2022-11-14,290.98729581945
"PID1",2022-11-15,290.98729581945
"PID1",2022-11-16,290.98729581945
"PID1",2022-11-17,290.98729581945
"PID1",2022-11-18,290.98729581945
"PID1",2022-11-19,290.98729581945
"PID1",2022-11-20,290.98729581945
"PID1",2022-11-21,290.98729581945
"PID1",2022-11-22,290.98729581945
"PID1",2022-11-23,290.98729581945
"PID1",2022-11-24,290.98729581945
"PID1",2022-11-25,290.98729581945
"PID1",2022-11-26,290.98729581945
"PID1",2022-11-27,290.98729581945
"PID1",2022-11-28,290.98729581945
"PID1",2022-11-29,290.98729581945
"PID1",2022-11-30,290.98729581945
"PID1",2022-12-01,290.98729581945
"PID1",2022-12-02,290.98729581945
"PID1",2022-12-03,290.98729581945
"PID1",2022-12-04,290.98729581945
"PID1",2022-12-05,290.98729581945
"PID1",2022-12-06,290.98729581945
"PID1",2022-12-07,290.98729581945
"PID1",2022-12-08,290.98729581945
"PID1",2022-12-09,290.98729581945
"PID1",2022-12-10,290.98729581945
"PID1",2022-12-11,290.98729581945
"PID1",2022-12-12,290.98729581945
"PID1",2022-12-13,290.98729581945
"PID1",2022-12-14,290.98729581945
"PID1",2022-12-15,290.98729581945
"PID1",2022-12-16,290.98729581945
"PID1",2022-12-17,278.22941474609
"PID1",2022-12-18,278.22941474609
"PID1",2022-12-19,278.22941474609
"PID1",2022-12-20,278.22941474609
"PID1",2022-12-21,278.22941474609
"PID1",2022-12-22,278.22941474609
"PID1",2022-12-23,278.22941474609
"PID1",2022-12-24,278.22941474609
"PID1",2022-12-25,278.22941474609
"PID1",2022-12-26,278.22941474609
"PID1",2022-12-27,278.22941474609
"PID1",2022-12-28,278.22941474609
"PID1",2022-12-29,278.22941474609
"PID1",2022-12-30,278.22941474609
"PID1",2022-12-31,278.22941474609
"PID1",2023-01-01,278.22941474609
"PID1",2023-01-02,278.22941474609
"PID1",2023-01-03,278.22941474609
"PID1",2023-01-04,278.22941474609
"PID1",2023-01-05,278.22941474609
"PID1",2023-01-06,278.22941474609
"PID1",2023-01-07,278.22941474609
"PID1",2023-01-08,278.22941474609
"PID1",2023-01-09,278.22941474609
"PID1",2023-01-10,278.22941474609
"PID1",2023-01-11,278.22941474609
"PID1",2023-01-12,278.22941474609
"PID1",2023-01-13,278.22941474609
"PID1",2023-01-14,278.22941474609
"PID1",2023-01-15,278.22941474609
"PID1",2023-01-16,278.22941474609
"PID1",2023-01-17,278.22941474609
"PID1",2023-01-18,278.22941474609
"PID1",2023-01-19,278.22941474609
"PID1",2023-01-20,278.22941474609
"PID1",2023-01-21,278.22941474609
"PID1",2023-01-22,278.22941474609
"PID1",2023-01-23,278.22941474609
"PID1",2023-01-24,278.22941474609
"PID1",2023-01-25,278.22941474609
"PID1",2023-01-26,278.22941474609
"PID1",2023-01-27,278.22941474609
"PID1",2023-01-28,278.22941474609
"PID1",2023-01-29,278.22941474609
"PID1",2023-01-30,278.22941474609
"PID1",2023-01-31,278.22941474609
"PID1",2023-02-01,278.22941474609
"PID1",2023-02-02,278.22941474609
"PID1",2023-02-03,278.22941474609
"PID1",2023-02-04,278.22941474609
"PID1",2023-02-05,278.22941474609
"PID1",2023-02-06,278.22941474609
"PID1",2023-02-07,278.22941474609
"PID1",2023-02-08,278.22941474609
"PID1",2023-02-09,278.22941474609
"PID1",2023-02-10,278.22941474609
"PID1",2023-02-11,278.22941474609
"PID1",2023-02-12,278.22941474609
"PID1",2023-02-13,278.22941474609
"PID1",2023-02-14,278.22941474609
"PID1",2023-02-15,278.22941474609
"PID1",2023-02-16,278.22941474609
"PID1",2023-02-17,278.22941474609
"PID1",2023-02-18,278.22941474609
"PID1",2023-02-19,278.22941474609
"PID1",2023-02-20,278.22941474609
"PID1",2023-02-21,278.22941474609
"PID1",2023-02-22,278.22941474609
"PID1",2023-02-23,278.22941474609
"PID1",2023-02-24,278.22941474609
"PID1",2023-02-25,278.22941474609
"PID1",2023-02-26,278.22941474609
"PID1",2023-02-27,278.22941474609
"PID1",2023-02-28,278.22941474609
"PID1",2023-03-01,278.22941474609
"PID1",2023-03-02,278.22941474609
"PID1",2023-03-03,278.22941474609
"PID1",2023-03-04,278.22941474609
"PID1",2023-03-05,278.22941474609
"PID1",2023-03-06,278.22941474609
"PID1",2023-03-07,278.22941474609
"PID1",2023-03-08,278.22941474609
"PID1",2023-03-09,278.22941474609
"PID1",2023-03-10,278.22941474609
"PID1",2023-03-11,278.22941474609
"PID1",2023-03-12,278.22941474609
"PID1",2023-03-13,278.22941474609
"PID1",2023-03-14,278.22941474609
"PID1",2023-03-15,278.22941474609
"PID1",2023-03-16,278.22941474609
"PID1",2023-03-17,278.22941474609
"PID1",2023-03-18,278.22941474609
"PID1",2023-03-19,278.22941474609
"PID1",2023-03-20,278.22941474609
"PID1",2023-03-21,278.22941474609
"PID1",2023-03-22,278.22941474609
"PID1",2023-03-23,278.22941474609
"PID1",2023-03-24,278.22941474609
"PID1",2023-03-25,278.22941474609
"PID1",2023-03-26,278.22941474609
"PID1",2023-03-27,278.22941474609
"PID1",2023-03-28,278.22941474609
"PID1",2023-03-29,278.22941474609
"PID1",2023-03-30,278.22941474609
"PID1",2023-03-31,278.22941474609
"PID1",2023-04-01,278.22941474609
"PID1",2023-04-02,278.22941474609
"PID1",2023-04-03,278.22941474609
"PID1",2023-04-04,278.22941474609
"PID1",2023-04-05,278.22941474609
"PID1",2023-04-06,278.22941474609
"PID1",2023-04-07,278.22941474609
"PID1",2023-04-08,278.22941474609
"PID1",2023-04-09,278.22941474609
"PID1",2023-04-10,278.22941474609
"PID1",2023-04-11,278.22941474609
"PID1",2023-04-12,278.22941474609
"PID1",2023-04-13,278.22941474609
"PID1",2023-04-14,278.22941474609
"PID1",2023-04-15,278.22941474609
"PID1",2023-04-16,278.22941474609
"PID1",2023-04-17,278.22941474609
"PID1",2023-04-18,278.22941474609
"PID1",2023-04-19,278.22941474609
"PID1",2023-04-20,278.22941474609
"PID1",2023-04-21,278.22941474609
"PID1",2023-04-22,278.22941474609
"PID1",2023-04-23,278.22941474609
"PID1",2023-04-24,278.22941474609
"PID1",2023-04-25,278.22941474609
"PID1",2023-04-26,278.22941474609
"PID1",2023-04-27,278.22941474609
"PID1",2023-04-28,278.22941474609
"PID1",2023-04-29,278.22941474609
"PID1",2023-04-30,278.22941474609
"PID1",2023-05-01,278.22941474609
"PID1",2023-05-02,278.22941474609
"PID1",2023-05-03,278.22941474609
"PID1",2023-05-04,278.22941474609
"PID1",2023-05-05,278.22941474609
"PID1",2023-05-06,278.22941474609
"PID1",2023-05-07,278.22941474609
"PID1",2023-05-08,278.22941474609
"PID1",2023-05-09,278.22941474609
"PID1",2023-05-10,278.22941474609
"PID1",2023-05-11,278.22941474609
"PID1",2023-05-12,278.22941474609
"PID1",2023-05-13,278.22941474609
"PID1",2023-05-14,278.22941474609
"PID1",2023-05-15,278.22941474609
"PID1",2023-05-16,278.22941474609
"PID1",2023-05-17,278.22941474609
"PID1",2023-05-18,278.22941474609
"PID1",2023-05-19,278.22941474609
"PID1",2023-05-20,278.22941474609
"PID1",2023-05-21,278.22941474609
"PID1",2023-05-22,278.22941474609
"PID1",2023-05-23,278.22941474609
"PID1",2023-05-24,278.22941474609
"PID1",2023-05-25,278.22941474609
"PID1",2023-05-26,278.22941474609
"PID1",2023-05-27,278.22941474609
"PID1",2023-05-28,278.22941474609
"PID1",2023-05-29,278.22941474609
"PID1",2023-05-30,278.22941474609
"PID1",2023-05-31,278.22941474609
"PID1",2023-06-01,278.22941474609
"PID1",2023-06-02,278.22941474609
"PID1",2023-06-03,278.22941474609
"PID1",2023-06-04,278.22941474609
"PID1",2023-06-05,278.22941474609
"PID1",2023-06-06,278.22941474609
"PID1",2023-06-07,278.22941474609
"PID1",2023-06-08,278.22941474609
"PID1",2023-06-09,278.22941474609
"PID1",2023-06-10,278.22941474609
"PID1",2023-06-11,278.22941474609
"PID1",2023-06-12,278.22941474609
"PID1",2023-06-13,278.22941474609
"PID1",2023-06-14,278.22941474609
"PID1",2023-06-15,278.22941474609
"PID1",2023-06-16,278.22941474609
"PID1",2023-06-17,278.22941474609
"PID1",2023-06-18,278.22941474609
"PID1",2023-06-19,278.22941474609
"PID1",2023-06-20,278.22941474609
"PID1",2023-06-21,278.22941474609
"PID1",2023-06-22,278.22941474609
"PID1",2023-06-23,278.22941474609
"PID1",2023-06-24,278.22941474609
"PID1",2023-06-25,278.22941474609
"PID1",2023-06-26,278.22941474609
"PID1",2023-06-27,278.22941474609
"PID1",2023-06-28,278.22941474609
"PID1",2023-06-29,278.22941474609
"PID1",2023-06-30,278.22941474609
"PID1",2023-07-01,278.22941474609
"PID1",2023-07-02,278.22941474609
"PID1",2023-07-03,278.22941474609
"PID1",2023-07-04,278.22941474609
"PID1",2023-07-05,278.22941474609
"PID1",2023-07-06,278.22941474609
"PID1",2023-07-07,278.22941474609
"PID1",2023-07-08,278.22941474609
"PID1",2023-07-09,278.22941474609
"PID1",2023-07-10,278.22941474609
"PID1",2023-07-11,278.22941474609
"PID1",2023-07-12,278.22941474609
"PID1",2023-07-13,278.22941474609
"PID1",2023-07-14,278.22941474609
"PID1",2023-07-15,278.22941474609
"PID1",2023-07-16,278.22941474609
"PID1",2023-07-17,278.22941474609
"PID1",2023-07-18,278.22941474609
"PID1",2023-07-19,278.22941474609
"PID1",2023-07-20,278.22941474609
"PID1",2023-07-21,278.22941474609
"PID1",2023-07-22,278.22941474609
"PID1",2023-07-23,278.22941474609
"PID1",2023-07-24,278.22941474609
"PID1",2023-07-25,278.22941474609
"PID1",2023-07-26,278.22941474609
"PID1",2023-07-27,278.22941474609
"PID1",2023-07-28,278.22941474609
"PID1",2023-07-29,278.22941474609
"PID1",2023-07-30,278.22941474609
"PID1",2023-07-31,278.22941474609
"PID1",2023-08-01,278.22941474609
"PID1",2023-08-02,278.22941474609
"PID1",2023-08-03,278.22941474609
"PID1",2023-08-04,278.22941474609
"PID1",2023-08-05,278.22941474609
"PID1",2023-08-06,278.22941474609
"PID1",2023-08-07,278.22941474609
"PID1",2023-08-08,278.22941474609
"PID1",2023-08-09,278.22941474609
"PID1",2023-08-10,278.22941474609
"PID1",2023-08-11,278.22941474609
"PID1",2023-08-12,278.22941474609
"PID1",2023-08-13,278.22941474609
"PID1",2023-08-14,278.22941474609
"PID1",2023-08-15,278.22941474609
"PID1",2023-08-16,278.22941474609
"PID1",2023-08-17,278.22941474609
"PID1",2023-08-18,278.22941474609
"PID1",2023-08-19,278.22941474609
"PID1",2023-08-20,278.22941474609
"PID1",2023-08-21,278.22941474609
"PID1",2023-08-22,278.22941474609
"PID1",2023-08-23,278.22941474609
"PID1",2023-08-24,278.22941474609
"PID1",2023-08-25,278.22941474609
"PID1",2023-08-26,278.22941474609
"PID1",2023-08-27,278.22941474609
"PID1",2023-08-28,278.22941474609
"PID1",2023-08-29,278.22941474609
"PID1",2023-08-30,278.22941474609
"PID1",2023-08-31,278.22941474609
"PID1",2023-09-01,278.22941474609
"PID1",2023-09-02,278.22941474609
"PID1",2023-09-03,278.22941474609
"PID1",2023-09-04,278.22941474609
"PID1",2023-09-05,278.22941474609
"PID1",2023-09-06,278.22941474609
"PID1",2023-09-07,278.22941474609
"PID1",2023-09-08,278.22941474609
"PID1",2023-09-09,278.22941474609
"PID1",2023-09-10,278.22941474609
"PID1",2023-09-11,278.22941474609
"PID1",2023-09-12,278.22941474609
"PID1",2023-09-13,278.22941474609
"PID1",2023-09-14,278.22941474609
"PID1",2023-09-15,278.22941474609
"PID1",2023-09-16,278.22941474609
"PID1",2023-09-17,278.22941474609
"PID1",2023-09-18,278.22941474609
"PID1",2023-09-19,278.22941474609
"PID1",2023-09-20,278.22941474609
"PID1",2023-09-21,278.22941474609
"PID1",2023-09-22,278.22941474609
"PID1",2023-09-23,278.22941474609
"PID1",2023-09-24,278.22941474609
"PID1",2023-09-25,278.22941474609
"PID1",2023-09-26,278.22941474609
"PID1",2023-09-27,278.22941474609
"PID1",2023-09-28,278.22941474609
"PID1",2023-09-29,278.22941474609
"PID1",2023-09-30,278.22941474609
"PID1",2023-10-01,278.22941474609
"PID1",2023-10-02,278.22941474609
"PID1",2023-10-03,278.22941474609
"PID1",2023-10-04,278.22941474609
"PID1",2023-10-05,278.22941474609
"PID1",2023-10-06,278.22941474609
"PID1",2023-10-07,278.22941474609
"PID1",2023-10-08,278.22941474609
"PID1",2023-10-09,278.22941474609
"PID1",2023-10-10,278.22941474609
"PID1",2023-10-11,278.22941474609
"PID1",2023-10-12,278.22941474609
"PID1",2023-10-13,278.22941474609
"PID1",2023-10-14,278.22941474609
"PID1",2023-10-15,278.22941474609
"PID1",2023-10-16,278.22941474609
"PID1",2023-10-17,278.22941474609
"PID1",2023-10-18,278.22941474609
"PID1",2023-10-19,278.22941474609
"PID1",2023-10-20,278.22941474609
"PID1",2023-10-21,278.22941474609
"PID1",2023-10-22,278.22941474609
"PID1",2023-10-23,278.22941474609
"PID1",2023-10-24,278.22941474609
"PID1",2023-10-25,278.22941474609
"PID1",2023-10-26,278.22941474609
"PID1",2023-10-27,278.22941474609
"PID1",2023-10-28,278.22941474609
"PID1",2023-10-29,278.22941474609
"PID1",2023-10-30,278.22941474609
"PID1",2023-10-31,278.22941474609
"PID1",2023-11-01,278.22941474609
"PID1",2023-11-02,278.22941474609
"PID1",2023-11-03,278.22941474609
"PID1",2023-11-04,278.22941474609
"PID1",2023-11-05,278.22941474609
"PID1",2023-11-06,278.22941474609
"PID1",2023-11-07,278.22941474609
"PID1",2023-11-08,278.22941474609
"PID1",2023-11-09,278.22941474609
"PID1",2023-11-10,278.22941474609
"PID1",2023-11-11,278.22941474609
"PID1",2023-11-12,278.22941474609
"PID1",2023-11-13,278.22941474609
"PID1",2023-11-14,278.22941474609
"PID1",2023-11-15,278.22941474609
"PID1",2023-11-16,278.22941474609
"PID1",2023-11-17,278.22941474609
"PID1",2023-11-18,278.22941474609
"PID1",2023-11-19,278.22941474609
"PID1",2023-11-20,278.22941474609
"PID1",2023-11-21,278.22941474609
"PID1",2023-11-22,278.22941474609
"PID1",2023-11-23,278.22941474609
"PID1",2023-11-24,278.22941474609
"PID1",2023-11-25,278.22941474609
"PID1",2023-11-26,278.22941474609
"PID1",2023-11-27,278.22941474609
"PID1",2023-11-28,278.22941474609
"PID1",2023-11-29,278.22941474609
"PID1",2023-11-30,278.22941474609
"PID1",2023-12-01,278.22941474609
"PID2",2022-01-01,320.109993792572
"PID2",2022-01-02,320.109993792572
"PID2",2022-01-03,320.109993792572
"PID2",2022-01-04,320.109993792572
"PID2",2022-01-05,320.109993792572
"PID2",2022-01-06,320.109993792572
"PID2",2022-01-07,320.109993792572
"PID2",2022-01-08,320.109993792572
"PID2",2022-01-09,320.109993792572
"PID2",2022-01-10,320.109993792572
"PID2",2022-01-11,320.109993792572
"PID2",2022-01-12,320.109993792572
"PID2",2022-01-13,320.109993792572
"PID2",2022-01-14,320.109993792572
"PID2",2022-01-15,320.109993792572
"PID2",2022-01-16,320.109993792572
"PID2",2022-01-17,320.109993792572
"PID2",2022-01-18,320.109993792572
"PID2",2022-01-19,320.109993792572
"PID2",2022-01-20,320.109993792572
"PID2",2022-01-21,320.109993792572
"PID2",2022-01-22,320.109993792572
"PID2",2022-01-23,320.109993792572
"PID2",2022-01-24,320.109993792572
"PID2",2022-01-25,320.109993792572
"PID2",2022-01-26,320.109993792572
"PID2",2022-01-27,320.109993792572
"PID2",2022-01-28,320.109993792572
"PID2",2022-01-29,320.109993792572
"PID2",2022-01-30,320.109993792572
"PID2",2022-01-31,320.109993792572
"PID2",2022-02-01,320.109993792572
"PID2",2022-02-02,320.109993792572
"PID2",2022-02-03,320.109993792572
"PID2",2022-02-04,320.109993792572
